Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/1/2015 11:58,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,CENTRAL,NONE,300 Block of PINE ST,-122.4020294,37.79191259
5/1/2015 11:54,WARRANTS,WARRANT ARREST,Friday,MISSION,ARREST_BOOKED,1900 Block of MISSION ST,-122.4196766,37.7658511
5/1/2015 11:54,NON-CRIMINAL,CIVIL SIDEWALKS_VIOLATION,Friday,MISSION,ARREST_BOOKED,1900 Block of MISSION ST,-122.4196766,37.7658511
5/1/2015 11:51,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,SOUTHERN,NONE,2ND ST / HOWARD ST,-122.3982616,37.78677876
5/1/2015 11:45,MISSING PERSON,MISSING JUVENILE,Friday,RICHMOND,NONE,700 Block of 33RD AV,-122.4929031,37.77496296
5/1/2015 11:45,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,TENDERLOIN,ARREST_BOOKED,0 Block of POWELL ST,-122.4078454,37.78509432
5/1/2015 11:30,BURGLARY,BURGLARY OF RESIDENCE_UNLAWFUL ENTRY,Friday,INGLESIDE,NONE,500 Block of 27TH ST,-122.4328649,37.74645302
5/1/2015 11:30,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,SOUTHERN,ARREST_BOOKED,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 11:30,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,SOUTHERN,ARREST_BOOKED,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 11:23,NON-CRIMINAL,DEATH REPORT_CAUSE UNKNOWN,Friday,TARAVAL,NONE,2100 Block of 25TH AV,-122.4825172,37.74740786
5/1/2015 11:20,ASSAULT,BATTERY,Friday,NORTHERN,ARREST_BOOKED,1100 Block of POST ST,-122.4207757,37.78677548
5/1/2015 11:20,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.4586802,37.74815547
5/1/2015 11:20,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,800 Block of CAPP ST,-122.4174994,37.75308467
5/1/2015 11:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,MISSION,UNFOUNDED,2800 Block of MISSION ST,-122.4182961,37.75142849
5/1/2015 11:07,WARRANTS,WARRANT ARREST,Friday,BAYVIEW,ARREST_BOOKED,300 Block of BAY SHORE BL,-122.4068252,37.74105498
5/1/2015 11:02,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,MISSION,NONE,3000 Block of 16TH ST,-122.4210829,37.76491084
5/1/2015 11:00,VANDALISM,MALICIOUS MISCHIEF_VANDALISM OF VEHICLES,Friday,NORTHERN,NONE,2300 Block of PACIFIC AV,-122.4339378,37.79350463
5/1/2015 11:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,CENTRAL,NONE,0 Block of BEACH ST,-122.4098773,37.8080501
5/1/2015 11:00,FORGERY/COUNTERFEITING,FORGERY_NOTES,Friday,RICHMOND,NONE,600 Block of 43RD AV,-122.5037422,37.77633966
5/1/2015 10:55,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,MISSION,ARREST_BOOKED,200 Block of DORLAND ST,-122.4295679,37.7620293
5/1/2015 10:55,TRESPASS,TRESPASSING,Friday,MISSION,ARREST_BOOKED,200 Block of DORLAND ST,-122.4295679,37.7620293
5/1/2015 10:55,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,MISSION,ARREST_BOOKED,200 Block of DORLAND ST,-122.4295679,37.7620293
5/1/2015 10:54,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,SOUTHERN,ARREST_BOOKED,9TH ST / HARRISON ST,-122.4100785,37.77252649
5/1/2015 10:45,ASSAULT,THREATS TO SCHOOL TEACHERS,Friday,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618
5/1/2015 10:45,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Friday,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618
5/1/2015 10:30,BURGLARY,BURGLARY OF RESIDENCE_UNLAWFUL ENTRY,Friday,INGLESIDE,NONE,600 Block of BOWDOIN ST,-122.4111857,37.72763368
5/1/2015 10:30,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION_UNLAWFUL ENTRY",Friday,TARAVAL,NONE,1400 Block of 34TH AV,-122.4929322,37.76004273
5/1/2015 10:30,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,INGLESIDE,NONE,600 Block of BOWDOIN ST,-122.4111857,37.72763368
5/1/2015 10:30,ROBBERY,ROBBERY_BODILY FORCE,Friday,MISSION,NONE,16TH ST / POTRERO AV,-122.4075383,37.76578275
5/1/2015 10:25,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,MISSION,NONE,2000 Block of MISSION ST,-122.4195204,37.76422894
5/1/2015 10:00,NON-CRIMINAL,DEATH REPORT_CAUSE UNKNOWN,Friday,PARK,NONE,400 Block of BURNETT AV,-122.4442308,37.75362451
5/1/2015 10:00,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,0 Block of BEACH ST,-122.4098773,37.8080501
5/1/2015 10:00,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,800 Block of POST ST,-122.4158219,37.78729329
5/1/2015 10:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,INGLESIDE,NONE,0 Block of LELAND AV,-122.404202,37.71143742
5/1/2015 10:00,SECONDARY CODES,ATM RELATED CRIME,Friday,INGLESIDE,NONE,0 Block of LELAND AV,-122.404202,37.71143742
5/1/2015 10:00,BURGLARY,BURGLARY_HOT PROWL_UNLAWFUL ENTRY,Friday,INGLESIDE,NONE,0 Block of REY ST,-122.4112676,37.71298207
5/1/2015 9:57,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,SOUTHERN,ARREST_BOOKED,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 9:49,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,SOUTHERN,ARREST_BOOKED,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 9:45,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,NONE,100 Block of ORD ST,-122.439964,37.76081638
5/1/2015 9:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.3996895,37.7868609
5/1/2015 9:45,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.3996895,37.7868609
5/1/2015 9:36,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,PARK,ARREST_BOOKED,MASONIC AV / FELL ST,-122.4459043,37.77299537
5/1/2015 9:30,MISSING PERSON,MISSING ADULT,Friday,CENTRAL,NONE,900 Block of HYDE ST,-122.4170443,37.78959528
5/1/2015 9:30,MISSING PERSON,FOUND PERSON,Friday,CENTRAL,NONE,900 Block of HYDE ST,-122.4170443,37.78959528
5/1/2015 9:30,SECONDARY CODES,JUVENILE INVOLVED,Friday,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.4900934,37.78079208
5/1/2015 9:30,WEAPON LAWS,POSSESSION OF AIR GUN,Friday,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.4900934,37.78079208
5/1/2015 9:30,VEHICLE THEFT,STOLEN TRUCK,Friday,TARAVAL,NONE,BUCKINGHAM WY / 19TH AV,-122.4749614,37.72569017
5/1/2015 9:30,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,12TH ST / MARKET ST,-122.420255,37.77435817
5/1/2015 9:15,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
5/1/2015 9:10,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,SOUTHERN,ARREST_BOOKED,8TH ST / STEVENSON ST,-122.4141466,37.77824001
5/1/2015 9:10,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,ARREST_BOOKED,8TH ST / STEVENSON ST,-122.4141466,37.77824001
5/1/2015 9:10,OTHER OFFENSES,RESISTING ARREST,Friday,SOUTHERN,ARREST_BOOKED,8TH ST / STEVENSON ST,-122.4141466,37.77824001
5/1/2015 9:09,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,GROVE ST / POLK ST,-122.4182299,37.77848954
5/1/2015 9:05,BURGLARY,BURGLARY OF RESIDENCE_FORCIBLE ENTRY,Friday,INGLESIDE,NONE,0 Block of ELSIE ST,-122.4167136,37.74419309
5/1/2015 9:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,BAYVIEW,NONE,100 Block of CONNECTICUT ST,-122.3976049,37.76442503
5/1/2015 9:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,NORTHERN,NONE,400 Block of PAGE ST,-122.4281785,37.77329541
5/1/2015 9:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,BAYVIEW,NONE,24TH ST / ILLINOIS ST,-122.3869421,37.75416798
5/1/2015 8:55,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.3890406,37.78432123
5/1/2015 8:52,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.4102631,37.7773617
5/1/2015 8:30,BURGLARY,BURGLARY OF RESIDENCE_FORCIBLE ENTRY,Friday,MISSION,NONE,2900 Block of 25TH ST,-122.409441,37.75111815
5/1/2015 8:30,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,SOUTHERN,NONE,1200 Block of MARKET ST,-122.4154442,37.77802457
5/1/2015 8:30,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,CENTRAL,NONE,LEAVENWORTH ST / BAY ST,-122.418534,37.80499774
5/1/2015 8:23,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,TENDERLOIN,ARREST_BOOKED,LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
5/1/2015 8:23,WARRANTS,WARRANT ARREST,Friday,TENDERLOIN,ARREST_BOOKED,LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
5/1/2015 8:16,WARRANTS,WARRANT ARREST,Friday,MISSION,ARREST_BOOKED,1900 Block of MISSION ST,-122.4198146,37.76584272
5/1/2015 8:16,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,MISSION,ARREST_BOOKED,1900 Block of MISSION ST,-122.4198146,37.76584272
5/1/2015 8:16,NON-CRIMINAL,CIVIL SIDEWALKS_VIOLATION,Friday,MISSION,ARREST_BOOKED,1900 Block of MISSION ST,-122.4198146,37.76584272
5/1/2015 8:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4391041,37.71883122
5/1/2015 8:15,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4391041,37.71883122
5/1/2015 8:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 8:15,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858
5/1/2015 8:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,1400 Block of 6TH AV,-122.4629748,37.7613631
5/1/2015 8:00,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Friday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
5/1/2015 7:55,OTHER OFFENSES,RESISTING ARREST,Friday,PARK,ARREST_BOOKED,600 Block of STANYAN ST,-122.4535632,37.76964039
5/1/2015 7:55,TRESPASS,TRESPASSING,Friday,PARK,ARREST_BOOKED,600 Block of STANYAN ST,-122.4535632,37.76964039
5/1/2015 7:55,ASSAULT,BATTERY,Friday,PARK,ARREST_BOOKED,600 Block of STANYAN ST,-122.4535632,37.76964039
5/1/2015 7:38,NON-CRIMINAL,AIDED CASE,Friday,NORTHERN,NONE,1400 Block of FRANKLIN ST,-122.4234777,37.78805119
5/1/2015 7:38,NON-CRIMINAL,DEATH REPORT_CAUSE UNKNOWN,Friday,NORTHERN,NONE,1400 Block of FRANKLIN ST,-122.4234777,37.78805119
5/1/2015 7:33,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,BAYVIEW,NONE,5000 Block of 3RD ST,-122.3915175,37.73285094
5/1/2015 7:33,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,CENTRAL,NONE,1400 Block of STOCKTON ST,-122.4090315,37.79925319
5/1/2015 7:30,ASSAULT,THREATS AGAINST LIFE,Friday,NORTHERN,NONE,1500 Block of LOMBARD ST,-122.4269953,37.80087263
5/1/2015 7:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406482,37.78273179
5/1/2015 7:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,GREENWICH ST / GRANT AV,-122.4079591,37.8025048
5/1/2015 7:25,MISSING PERSON,FOUND PERSON,Friday,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.4106899,37.78249489
5/1/2015 7:25,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.4106899,37.78249489
5/1/2015 7:23,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,NORTHERN,NONE,CHURCH ST / MARKET ST,-122.42895,37.76750273
5/1/2015 7:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,RICHMOND,NONE,700 Block of 5TH AV,-122.4628122,37.77456975
5/1/2015 7:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,MISSION,ARREST_BOOKED,2000 Block of MISSION ST,-122.4195204,37.76422894
5/1/2015 7:00,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,CENTRAL,NONE,600 Block of PACIFIC AV,-122.4060348,37.79694693
5/1/2015 7:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS,Friday,MISSION,ARREST_BOOKED,2000 Block of MISSION ST,-122.4195204,37.76422894
5/1/2015 7:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,RICHMOND,NONE,CALIFORNIA ST / BAKER ST,-122.4437545,37.78764724
5/1/2015 6:50,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,MISSION,NONE,1100 Block of YORK ST,-122.4083334,37.75363311
5/1/2015 6:39,ASSAULT,ATTEMPTED MAYHEM WITH A DEADLY WEAPON,Friday,RICHMOND,NONE,800 Block of LA PLAYA ST,-122.5098954,37.7723132
5/1/2015 6:39,ASSAULT,THREATS AGAINST LIFE,Friday,RICHMOND,NONE,800 Block of LA PLAYA ST,-122.5098954,37.7723132
5/1/2015 6:30,BURGLARY,BURGLARY OF APARTMENT HOUSE_UNLAWFUL ENTRY,Friday,CENTRAL,NONE,700 Block of GEARY ST,-122.4156546,37.78646724
5/1/2015 6:30,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Friday,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.4147438,37.77871926
5/1/2015 6:16,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,MISSION,NONE,2300 Block of MARKET ST,-122.4340362,37.7632942
5/1/2015 6:08,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION_UNLAWFUL ENTRY",Friday,CENTRAL,NONE,500 Block of SUTTER ST,-122.4094236,37.78906473
5/1/2015 5:30,TRESPASS,TRESPASSING,Friday,INGLESIDE,NONE,0 Block of PATTON ST,-122.4230015,37.73788347
5/1/2015 5:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,INGLESIDE,NONE,0 Block of PATTON ST,-122.4230015,37.73788347
5/1/2015 5:07,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,PARK,NONE,HAIGHT ST / ASHBURY ST,-122.4469333,37.7700062
5/1/2015 5:00,TRESPASS,TRESPASSING,Friday,CENTRAL,NONE,400 Block of STOCKTON ST,-122.4069776,37.7899181
5/1/2015 4:45,NON-CRIMINAL,DEATH REPORT_CAUSE UNKNOWN,Friday,TARAVAL,NONE,1300 Block of JUDAH ST,-122.4764814,37.76181893
5/1/2015 4:32,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,CENTRAL,NONE,1100 Block of FILBERT ST,-122.4184149,37.80018113
5/1/2015 4:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,TARAVAL,NONE,0 Block of MONTANA ST,-122.4550669,37.71656423
5/1/2015 4:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,TARAVAL,NONE,700 Block of CAPITOL AV,-122.4591371,37.71703682
5/1/2015 4:00,ROBBERY,ROBBERY ON THE STREET_STRONGARM,Friday,BAYVIEW,NONE,BARNEVELD AV / MCKINNON AV,-122.4032448,37.74379443
5/1/2015 3:39,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,BAYVIEW,NONE,19TH ST / INDIANA ST,-122.3915389,37.7615961
5/1/2015 3:39,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,CENTRAL,ARREST_BOOKED,PACIFIC AV / LEAVENWORTH ST,-122.4166556,37.79566958
5/1/2015 3:35,ASSAULT,BATTERY,Friday,MISSION,NONE,3400 Block of CESAR CHAVEZ ST,-122.4186949,37.74824538
5/1/2015 3:04,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,MISSION,ARREST_BOOKED,17TH ST / FOLSOM ST,-122.4151559,37.76369793
5/1/2015 3:04,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,MISSION,ARREST_BOOKED,17TH ST / FOLSOM ST,-122.4151559,37.76369793
5/1/2015 3:04,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,MISSION,ARREST_BOOKED,17TH ST / FOLSOM ST,-122.4151559,37.76369793
5/1/2015 3:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,NONE,400 Block of MARKET ST,-122.3986233,37.79128635
5/1/2015 2:39,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TARAVAL,NONE,1900 Block of 19TH AV,-122.4760961,37.75143288
5/1/2015 2:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,STEINER ST / WASHINGTON ST,-122.4360294,37.79138105
5/1/2015 2:25,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT_STRONGARM,Friday,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4216445,37.74299701
5/1/2015 2:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,2600 Block of 43RD AV,-122.5011436,37.73723668
5/1/2015 2:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,NONE,12TH ST / HOWARD ST,-122.4169028,37.7717235
5/1/2015 1:30,ASSAULT,BATTERY,Friday,NORTHERN,NONE,1000 Block of POLK ST,-122.4198583,37.78613713
5/1/2015 1:30,BURGLARY,BURGLARY_UNLAWFUL ENTRY,Friday,CENTRAL,NONE,400 Block of SANSOME ST,-122.4014275,37.79419822
5/1/2015 1:30,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION_FORCIBLE ENTRY",Friday,CENTRAL,NONE,400 Block of SANSOME ST,-122.4014275,37.79419822
5/1/2015 1:30,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,TARAVAL,NONE,WESTPORTAL AV / ULLOA ST,-122.4658286,37.74089079
5/1/2015 1:30,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,TARAVAL,NONE,WESTPORTAL AV / ULLOA ST,-122.4658286,37.74089079
5/1/2015 1:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,4TH AV / GEARY BL,-122.4621413,37.78110989
5/1/2015 1:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,NONE,100 Block of 6TH ST,-122.4084666,37.78070083
5/1/2015 0:51,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,INGLESIDE,ARREST_BOOKED,ALEMANY BL / SANJUAN AV,-122.4370109,37.72483967
5/1/2015 0:51,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,INGLESIDE,ARREST_BOOKED,ALEMANY BL / SANJUAN AV,-122.4370109,37.72483967
5/1/2015 0:35,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,SOUTHERN,ARREST_CITED,MARKET ST / 5THSTNORTH ST,-122.4080683,37.78399168
5/1/2015 0:30,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,SOUTHERN,ARREST_BOOKED,TOWNSEND ST / LUSK AL,-122.3938595,37.77797707
5/1/2015 0:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,BYXBEE ST / GARFIELD ST,-122.4698524,37.71965271
5/1/2015 0:25,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,TENDERLOIN,ARREST_BOOKED,EDDY ST / MASON ST,-122.4093131,37.78434785
5/1/2015 0:18,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,BROADWAY ST / COLUMBUS AV,-122.4066697,37.79786417
5/1/2015 0:15,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Friday,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.3878337,37.71310723
5/1/2015 0:03,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Friday,TENDERLOIN,ARREST_BOOKED,LEAVENWORTH ST / TURK ST,-122.4140563,37.78279311
5/1/2015 0:02,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,SOUTHERN,ARREST_BOOKED,TOWNSEND ST / LUSK AL,-122.3938595,37.77797707
5/1/2015 0:01,NON-CRIMINAL,DEATH REPORT_NATURAL CAUSES,Friday,MISSION,NONE,3900 Block of 26TH ST,-122.4282612,37.74848254
5/1/2015 0:01,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.4142178,37.78325933
5/1/2015 0:01,ASSAULT,STALKING,Friday,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.4142178,37.78325933
5/1/2015 0:01,FORGERY/COUNTERFEITING,CHECKS_MAKE OR PASS FICTITIOUS,Friday,BAYVIEW,NONE,1700 Block of EGBERT AV,-122.3983176,37.72650235
5/1/2015 0:01,FRAUD,CREDIT CARD_THEFT BY USE OF,Friday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432
5/1/2015 0:01,NON-CRIMINAL,FOUND PROPERTY,Friday,TENDERLOIN,NONE,300 Block of JONES ST,-122.4126221,37.78441698
5/1/2015 0:01,NON-CRIMINAL,AIDED CASE_DOG BITE,Friday,INGLESIDE,NONE,300 Block of PRECITA AV,-122.4130343,37.74674056
5/1/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,0 Block of RICHLAND AV,-122.4257529,37.73609282
5/1/2015 0:01,VANDALISM,MALICIOUS MISCHIEF_VANDALISM,Friday,SOUTHERN,NONE,1600 Block of FOLSOM ST,-122.4152808,37.77023245
5/1/2015 0:01,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,NORTHERN,NONE,1500 Block of CALIFORNIA ST,-122.4198886,37.79073538
5/1/2015 0:01,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,CENTRAL,NONE,700 Block of NORTHPOINT ST,-122.4195705,37.80587809
5/1/2015 0:01,BURGLARY,BURGLARY OF RESIDENCE_UNLAWFUL ENTRY,Friday,INGLESIDE,NONE,1700 Block of NOE ST,-122.4308821,37.74111032
5/1/2015 0:01,FORGERY/COUNTERFEITING,CHECKS OR LEGAL INSTRUMENTS_UTTERING FORGED,Friday,BAYVIEW,NONE,1700 Block of EGBERT AV,-122.3983176,37.72650235
4/30/2015 23:56,NON-CRIMINAL,AIDED CASE,Thursday,BAYVIEW,NONE,800 Block of RHODEISLAND ST,-122.402086,37.75902271
4/30/2015 23:55,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,NORTHERN,ARREST_BOOKED,1500 Block of VANNESS AV,-122.4220627,37.78992
4/30/2015 23:55,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,100 Block of COLE ST,-122.4509984,37.77378198
4/30/2015 23:55,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,NORTHERN,ARREST_BOOKED,1500 Block of VANNESS AV,-122.4220627,37.78992
4/30/2015 23:47,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Thursday,CENTRAL,NONE,BUSH ST / LEAVENWORTH ST,-122.4153737,37.78932034
4/30/2015 23:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,800 Block of SUTTER ST,-122.4143901,37.78854528
4/30/2015 23:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,BAYVIEW,NONE,100 Block of MERRILL ST,-122.4093642,37.73220861
4/30/2015 23:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,MCALLISTER ST / WEBSTER ST,-122.4300476,37.77884879
4/30/2015 23:24,OTHER OFFENSES,DRIVERS LICENSE_SUSPENDED OR REVOKED,Thursday,TARAVAL,ARREST_BOOKED,19TH AV / DENSLOWE DR,-122.475003,37.72491208
4/30/2015 23:14,ASSAULT,BATTERY,Thursday,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.4149883,37.80826133
4/30/2015 23:14,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.4149883,37.80826133
4/30/2015 23:08,NON-CRIMINAL,FOUND PROPERTY,Thursday,SOUTHERN,NONE,3RD ST / SOUTHPARK AV,-122.3950676,37.78070181
4/30/2015 23:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,NORTHERN,ARREST_BOOKED,1500 Block of VANNESS AV,-122.4220627,37.78992
4/30/2015 23:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,NORTHERN,ARREST_BOOKED,1500 Block of VANNESS AV,-122.4220627,37.78992
4/30/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,1500 Block of GROVE ST,-122.4421276,37.77534387
4/30/2015 23:00,VANDALISM,MALICIOUS MISCHIEF_BREAKING WINDOWS,Thursday,TARAVAL,NONE,1200 Block of 9TH AV,-122.4663062,37.76496576
4/30/2015 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,INGLESIDE,NONE,100 Block of 29TH ST,-122.4235383,37.74383447
